Company Name,PDF Link
TRIVENI ENGINEERING & INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/TRIVENI_14082025205954_TEIL_BRSR.pdf
360 ONE WAM LIMITED,https://nsearchives.nseindia.com/corporate/IIFLWAM_14082025205908_20250814BRSR2425signed.pdf
RASHI PERIPHERALS LIMITED,https://nsearchives.nseindia.com/corporate/RASHI2024_14082025205344_SEintimationBRSRFINAL.pdf
SAREGAMA INDIA LIMITED,https://nsearchives.nseindia.com/corporate/SAREGAMA_14082025205157_BRSR_FINAL.pdf
INDOCO REMEDIES LIMITED,https://nsearchives.nseindia.com/corporate/INDOCO_14082025195351_IntimationBRSRSE.pdf
GE VERNOVA T&D INDIA LIMITED,https://nsearchives.nseindia.com/corporate/GETDIL1_14082025192029_GEVTDILIntimationofBRSR2025.pdf
RPSG VENTURES LIMITED,https://nsearchives.nseindia.com/corporate/RPSGVENT_14082025184335_RVL_BRSR.pdf
FAZE THREE LIMITED,https://nsearchives.nseindia.com/corporate/FAZETHREE_14082025184332_FTL_BRSR_2024-25_signed.pdf
WELSPUN LIVING LIMITED,https://nsearchives.nseindia.com/corporate/WELSPUNIND_14082025182417_Reg30_BRSR_signed.pdf
ION EXCHANGE (INDIA) LIMITED,https://nsearchives.nseindia.com/corporate/IONEXCHANGE_14082025172332_BRSR_2024-25_merged.pdf
PVR INOX LIMITED,https://nsearchives.nseindia.com/corporate/PVR_14082025175158_PVRINOXBRSRFY2514082025.pdf
DEEP INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/DEEPINDS_14082025174727_Intimation.pdf
BAJAJ HINDUSTHAN SUGAR LIMITED,https://nsearchives.nseindia.com/corporate/BAJAJNEAPS1_14082025172706_BHSL_BRSR_202425.pdf
V2 RETAIL LIMITED,https://nsearchives.nseindia.com/corporate/V2RETAIL_14082025170226_BRSRIntimation.pdf
AUROBINDO PHARMA LIMITED,https://nsearchives.nseindia.com/corporate/AUROPHARMA_14082025154837_LtrToSEsBRSR1482025.pdf
JAYASWAL NECO INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/JAYNECOIND3_14082025150551_BRSR202514082025.pdf
BHARAT BIJLEE LIMITED,https://nsearchives.nseindia.com/corporate/BBL_14082025150504_BBLBRSRReport20242025NSEBSE.pdf
WHIRLPOOL OF INDIA LIMITED,https://nsearchives.nseindia.com/corporate/WHIRLPOOL_14082025140444_2025_08_14_BRSR_signed.pdf
EQUITAS SMALL FINANCE BANK LIMITED,https://nsearchives.nseindia.com/corporate/EQUITASBNK_14082025131430_BRSRIntimation.pdf
KALYAN JEWELLERS INDIA LIMITED,https://nsearchives.nseindia.com/corporate/KALYANKJIL_14082025120520_BRSR.pdf
PRINCE PIPES AND FITTINGS LIMITED,https://nsearchives.nseindia.com/corporate/PRINCEPIPE_14082025112842_BRSRSE.pdf
BARBEQUE NATION HOSPITALITY LIMITED,https://nsearchives.nseindia.com/corporate/BARBEQUE_13082025232807_BRSRFY25.pdf
ZINKA LOGISTICS SOLUTIONS LIMITED,https://nsearchives.nseindia.com/corporate/ZINKA2015_13082025185632_Intimation_BRSR25.pdf
GRAVITA INDIA LIMITED,https://nsearchives.nseindia.com/corporate/GRAVITA_13082025182655_BRSR2025Final.pdf
PROCTER & GAMBLE HYGIENE AND HEALTH CARE LIMITED,https://nsearchives.nseindia.com/corporate/PGHH_13082025181943_BRSR2025PGHH.pdf
CHEMCON SPECIALITY CHEMICALS LIMITED,https://nsearchives.nseindia.com/corporate/CHEMCON_13082025181353_BRSR2024-25uploaded13082025.pdf
VIJAYA DIAGNOSTIC CENTRE LIMITED,https://nsearchives.nseindia.com/corporate/VIJAYA_13082025181348_Stx_Intimation_Signed.pdf
TRIVENI TURBINE LIMITED,https://nsearchives.nseindia.com/corporate/TRITURBINE_13082025175741_BRSR2025.pdf
GUJARAT NARMADA VALLEY FERTILIZERS AND CHEMICALS LIMITED,https://nsearchives.nseindia.com/corporate/rajeshpillai8741_13082025164339_F_SE_BRSR_24-25_Singed.pdf
GANESH HOUSING CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/GANESHHOUC_13082025154613_SEDISCLOSUREBRSRSIGNED.pdf
KARUR VYSYA BANK LIMITED,https://nsearchives.nseindia.com/corporate/KARURVYSYA_13082025154521_BRSR_NSE_BSE.pdf
DELTA CORP LIMITED,https://nsearchives.nseindia.com/corporate/DELTACORP_13082025151648_DCLBRSR.pdf
CONCORD BIOTECH LIMITED,https://nsearchives.nseindia.com/corporate/CONCORD_13082025150605_BRSRpdf.pdf
PANAMA PETROCHEM LIMITED,https://nsearchives.nseindia.com/corporate/PANAMAPET_13082025093535_brsrs.pdf
THOMAS COOK  (INDIA)  LIMITED,https://nsearchives.nseindia.com/corporate/THOMASCOOK_12082025223631_SEBRSRfinal.pdf
VEDANT FASHIONS LIMITED,https://nsearchives.nseindia.com/corporate/MANYAVAR_12082025223450_BRSR.pdf
SHIVALIK RASAYAN LIMITED,https://nsearchives.nseindia.com/corporate/SHIVALIK_12082025182435_BRSR.pdf
MEDICAMEN BIOTECH LIMITED,https://nsearchives.nseindia.com/corporate/MEDICAMEQ_12082025181710_Binder1.pdf
SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,https://nsearchives.nseindia.com/corporate/SCHNEIDER_12082025181205_IntimationBRSR.pdf
CLEAN SCIENCE AND TECHNOLOGY LIMITED,https://nsearchives.nseindia.com/corporate/CLEAN_12082025180749_CSTL_BRSR_FY_2024_25.pdf
LINDE INDIA LIMITED,https://nsearchives.nseindia.com/corporate/LINDEINDIA1_12082025174254_Linde_India_BRSR_FY_2024-25.pdf
MOREPEN LABORATORIES LIMITED,https://nsearchives.nseindia.com/corporate/MOREPENLAB_12082025171516_SEIntimation120825BRSRF.pdf
ALIVUS LIFE SCIENCES LIMITED,https://nsearchives.nseindia.com/corporate/GLS_12082025162744_BSE_NSE_BRSR_2025_Signed.pdf
RSWM LIMITED,https://nsearchives.nseindia.com/corporate/RSWM_12082025160429_Business_Responsibility_and_Sustainability_Report_2024-25.pdf
GO FASHION (INDIA) LIMITED,https://nsearchives.nseindia.com/corporate/GOCOLORS_12082025142034_BRSRfinalupload.pdf
RATNAMANI METALS & TUBES LIMITED,https://nsearchives.nseindia.com/corporate/RATNAMANI_12082025133100_RMTLBRSRFY20242512082025.pdf
AJMERA REALTY & INFRA INDIA LIMITED,https://nsearchives.nseindia.com/corporate/AJMERA_12082025122936_Intimation_R.pdf
ASTER DM HEALTHCARE LIMITED,https://nsearchives.nseindia.com/corporate/ASTERDM2_12082025114506_Intimation_BRSR.pdf
JUST DIAL LIMITED,https://nsearchives.nseindia.com/corporate/Dimple_11082025230531_Just_Dial_BRSR.pdf
JBM AUTO LIMITED,https://nsearchives.nseindia.com/corporate/JBMA_11082025221638_intimationBRSR.pdf
POKARNA LIMITED,https://nsearchives.nseindia.com/corporate/POKARNA_11082025195900_BRSR_11082025.pdf
EMAMI PAPER MILLS LIMITED,https://nsearchives.nseindia.com/corporate/GAICH_11082025182247_epml_brsr_24_25_signed.pdf
AVT NATURAL PRODUCTS LIMITED,https://nsearchives.nseindia.com/corporate/AVTNPL_11082025181642_BRSR202425.pdf
NITIN SPINNERS LIMITED,https://nsearchives.nseindia.com/corporate/NITINSPIN_11082025180224_BRSR.pdf
GARWARE TECHNICAL FIBRES LIMITED,https://nsearchives.nseindia.com/corporate/GARFIBRES_11082025142353_BRSRSEUpload11082025signed.pdf
GILLETTE INDIA LIMITED,https://nsearchives.nseindia.com/corporate/GILLETTE_11082025113426_GILBRSR2025.pdf
SPECIALITY RESTAURANTS LIMITED,https://nsearchives.nseindia.com/corporate/SPECIALITY_09082025171308_BSENSELETTERDATED09082025.pdf
KRISHANA PHOSCHEM LIMITED,https://nsearchives.nseindia.com/corporate/KRISHANA_09082025132956_01BRSR_YEAR_202425MERGETOUP.pdf
JINDAL STEEL & POWER LIMITED,https://nsearchives.nseindia.com/corporate/JINDALSTEL_08082025223801_3b261af5-9c65-4d86-9ea8-96bd540b0525.pdf
JINDAL STAINLESS LIMITED,https://nsearchives.nseindia.com/corporate/JSL_08082025221459_JSLBRSR08082025F.pdf
MUTHOOT FINANCE LIMITED,https://nsearchives.nseindia.com/corporate/MUTHOOTFIN_08082025205313_BRSR__Annual_Report_merged_SD.pdf
JAY BHARAT MARUTI LIMITED,https://nsearchives.nseindia.com/corporate/JAYBARMARUT_08082025204109_submission_signed.pdf
DELHIVERY LIMITED,https://nsearchives.nseindia.com/corporate/DELHIVERYLTD_08082025203001_BRSR_FY25_Final.pdf
NHPC LIMITED,https://nsearchives.nseindia.com/corporate/NHPC_08082025202148_Intimation_BRSR_202425.pdf
PCBL CHEMICAL LIMITED,https://nsearchives.nseindia.com/corporate/PCBL_08082025201002_IR202425.pdf
MAS FINANCIAL SERVICES LIMITED,https://nsearchives.nseindia.com/corporate/MASFIN_08082025185239_Untitled.pdf
GUJARAT PIPAVAV PORT LIMITED,https://nsearchives.nseindia.com/corporate/GPPL_08082025185016_BRSR.pdf
INDIGO PAINTS LIMITED,https://nsearchives.nseindia.com/corporate/INDIGOPNTS_08082025183716_SE_Intimation_BRSR_FY_24-25_SD.pdf
S. P. APPARELS LIMITED,https://nsearchives.nseindia.com/corporate/SPAL_08082025183335_BRSRCV.pdf
INDUSIND BANK LIMITED,https://nsearchives.nseindia.com/corporate/INDUSINDBK3_08082025132913_SEIntimationforBRSRmergedsigned.pdf
NARAYANA HRUDAYALAYA LTD.,https://nsearchives.nseindia.com/corporate/Narayana_08082025130806_NHSEletterBRSRFY25__1_.pdf
INDUS TOWERS LIMITED,https://nsearchives.nseindia.com/corporate/BHARTIINFRATEL_08082025030028_SEIntimationFINAL.pdf
STYRENIX PERFORMANCE MATERIALS LIMITED,https://nsearchives.nseindia.com/corporate/INEOSSTYRO_07082025235320_BRSR.pdf
AGI GREENPAC LIMITED,https://nsearchives.nseindia.com/corporate/HSIL_07082025215114_AGI_BRSR_2025.pdf
WELSPUN ENTERPRISES LIMITED,https://nsearchives.nseindia.com/corporate/WELENT_07082025213545_Intimation.pdf
OIL & NATURAL GAS CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/ONGC_07082025211320_coverbrsrsigned.pdf
THE FEDERAL BANK  LIMITED,https://nsearchives.nseindia.com/corporate/FEDERALBNK_07082025200630_FBL_BRSR_070825_Final_S.pdf
SBI LIFE INSURANCE COMPANY LIMITED,https://nsearchives.nseindia.com/corporate/SBILIFE_07082025192458_SE07082025BRSR_signed.pdf
INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/IRCTC_07082025191209_SEintimationforBRSR.pdf
KRISHNA INSTITUTE OF MEDICAL SCIENCES LIMITED,https://nsearchives.nseindia.com/corporate/KIMS_07082025191533_BRSR.pdf
APOLLO HOSPITALS ENTERPRISE LIMITED,https://nsearchives.nseindia.com/corporate/APOLLOHOSP_07082025190409_brsr_2025.pdf
CANTABIL RETAIL INDIA LIMITED,https://nsearchives.nseindia.com/corporate/CANTABIL_07082025190505_BRSR2025.pdf
RUPA & COMPANY LIMITED,https://nsearchives.nseindia.com/corporate/RUPA_07082025184531_Rupa_BRSR_2024-25.pdf
MPS LIMITED,https://nsearchives.nseindia.com/corporate/MPSLIMITED_07082025183550_BRSR2025.pdf
NTPC LIMITED,https://nsearchives.nseindia.com/corporate/NTPC2_07082025183536_BRSR_Stock_Exchange_07082025_signed.pdf
PAGE INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/PAGEIND_07082025175107_BRSR202425.pdf
MADHYA BHARAT AGRO PRODUCTS LIMITED,https://nsearchives.nseindia.com/corporate/MBAPL_07082025172717_BRSR.pdf
GAIL (INDIA) LIMITED,https://nsearchives.nseindia.com/corporate/Himanshugail_07082025171448_agm.pdf
POWER FINANCE CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/PFC2023_07082025165802_Intimation06082025_SIGNED.pdf
D.B.CORP LIMITED,https://nsearchives.nseindia.com/corporate/DBCORP_07082025165307_SE_BRSR_Signed.pdf
INDIAN OIL CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/IOC_07082025163501_66_AGM_24_25_Cover_letter_and_BRSR_SEs.pdf
PROCTER & GAMBLE HEALTH LIMITED,https://nsearchives.nseindia.com/corporate/PGHL_07082025155226_PGHLBRR2025.pdf
ACTION CONSTRUCTION EQUIPMENT LIMITED,https://nsearchives.nseindia.com/corporate/ACE_07082025151637_Intimation_BRSR_2024_25_FFAN.pdf
MANGALORE REFINERY AND PETROCHEMICALS LIMITED,https://nsearchives.nseindia.com/corporate/MRPL_07082025144506_BRSR_2024-25.pdf
ALOK INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/ALOKIND_07082025135331_20250807_Alok_BRSR.pdf
RELIANCE INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/kavinavora_07082025133236_SE_BRSR.pdf
RAIL VIKAS NIGAM LIMITED,https://nsearchives.nseindia.com/corporate/RVNL_07082025003546_BRSRSTOCKXCHANGEINTIMATION.pdf
BALRAMPUR CHINI MILLS LIMITED,https://nsearchives.nseindia.com/corporate/SUNILBCML_06082025223043_SE_BCML_BRSR_2425.pdf
FINO PAYMENTS BANK LIMITED,https://nsearchives.nseindia.com/corporate/FINOPB_06082025205814_Cover_BRSR.pdf
MANORAMA INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/MANORAMA_06082025200426_FinalBRSR.pdf
GUJARAT AMBUJA EXPORTS LIMITED,https://nsearchives.nseindia.com/corporate/GAEL_06082025193013_BRSRFY2024-25.pdf
MAHARASHTRA SEAMLESS LIMITED,https://nsearchives.nseindia.com/corporate/MAHSEAMLES_06082025185751_MSLBRSR.pdf
JINDAL DRILLING AND INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/JINDRILL_06082025185332_UPLOAD.pdf
HMA AGRO INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/HMA_06082025180032_BRSR_Report_FY_2024-25_Final.pdf
INDIAN RAILWAY FINANCE CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/IRFC_06082025175235_BRSR2425.pdf
BHARAT ELECTRONICS LIMITED,https://nsearchives.nseindia.com/corporate/BEL_06082025173321_Letter_BRSR_Signed.pdf
GODFREY PHILLIPS INDIA LIMITED,https://nsearchives.nseindia.com/corporate/PANKAJCHAWLA_06082025164302_BRSR.pdf
HYUNDAI MOTOR INDIA LIMITED,https://nsearchives.nseindia.com/corporate/HMILNSE_06082025151818_BRSRReport.pdf
UNITED SPIRITS LIMITED,https://nsearchives.nseindia.com/corporate/MCDOWELL_06082025142128_SEIntimationBRSR_F.pdf
TV TODAY NETWORK LIMITED,https://nsearchives.nseindia.com/corporate/TVTODAY_06082025133936_SE_BRSR_2025.pdf
ONE 97 COMMUNICATIONS LIMITED,https://nsearchives.nseindia.com/corporate/PAYTM_06082025105925_BRSR31032025_Signed.pdf
JK PAPER LIMITED,https://nsearchives.nseindia.com/corporate/JKPAPER_06082025102147_STX_BRSR.pdf
KFIN TECHNOLOGIES LIMITED,https://nsearchives.nseindia.com/corporate/KFINTECHNSE_06082025005352_BRSR_Intimation.pdf
SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,https://nsearchives.nseindia.com/corporate/MOTHERSON_06082025000629_BRSR.pdf
IFGL REFRACTORIES LIMITED,https://nsearchives.nseindia.com/corporate/IFGLEXPOR_05082025235236_Covering_letter.pdf
MOTHERSON SUMI WIRING INDIA LIMITED,https://nsearchives.nseindia.com/corporate/MSWIL_05082025223927_BRSR.pdf
JUBILANT INGREVIA LIMITED,https://nsearchives.nseindia.com/corporate/JUBLINGREA_05082025221435_BRSR_signed.pdf
MARUTI SUZUKI INDIA LIMITED,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_05082025211748_STXintimation_BRSR_2025.pdf
QUESS CORP LIMITED,https://nsearchives.nseindia.com/corporate/Quesscorp_05082025205301_Cover_Letter_AGM_Notice_AR_signed.pdf
ICICI BANK LIMITED,https://nsearchives.nseindia.com/corporate/ICICI2022_05082025202810_NSEBSEAnnualReport05082025.pdf
JUBILANT PHARMOVA LIMITED,https://nsearchives.nseindia.com/corporate/JUBLPHARMA_05082025195300_JPM_BRSR_2025_signed.pdf
SHREE DIGVIJAY CEMENT CO.LTD,https://nsearchives.nseindia.com/corporate/SHREEDIG_05082025194617_SDCCL_BRSR_Report_FY_2024_25.pdf
LIC HOUSING FINANCE LIMITED,https://nsearchives.nseindia.com/corporate/LICHSGFIN_05082025194123_BRSR_FY2024_25.pdf
SUNDROP BRANDS LIMITED,https://nsearchives.nseindia.com/corporate/ATFL_05082025185204_SBLIntimationofBRSRReport202425signed.pdf
NTPC GREEN ENERGY LIMITED,https://nsearchives.nseindia.com/corporate/dinesh01_05082025184816_BRSR.pdf
NETWEB TECHNOLOGIES INDIA LIMITED,https://nsearchives.nseindia.com/corporate/NETWEB1234_05082025172054_BRSR_2025.pdf
SPORTKING INDIA LIMITED,https://nsearchives.nseindia.com/corporate/SPORTKING_05082025170951_Business_Responsibility_and_Sustainability_Reporting.pdf
LLOYDS ENTERPRISES LIMITED,https://nsearchives.nseindia.com/corporate/SGTL2008_05082025170008_IntimationBRSR.pdf
EMAMI LIMITED,https://nsearchives.nseindia.com/corporate/EMAMILTD_05082025162502_BRSR_FY_24-25_signed.pdf
JIO FINANCIAL SERVICES LIMITED,https://nsearchives.nseindia.com/corporate/JIOFIN_05082025132019_BRSR.pdf
JANA SMALL FINANCE BANK LIMITED,https://nsearchives.nseindia.com/corporate/sanath_rao_janabank_com_05082025121420_BRSR.pdf
GE POWER INDIA LIMITED,https://nsearchives.nseindia.com/corporate/GEPILDEE_05082025113342_BRSR_2024-25_F1.pdf
3M INDIA LIMITED,https://nsearchives.nseindia.com/corporate/3MINDIALTD_05082025104652_3MINDIABRSRPDF.pdf
SENCO GOLD LIMITED,https://nsearchives.nseindia.com/corporate/Sencogold_04082025193725_SE_Intimation_BRSR_Report_2024-25.pdf
RELAXO FOOTWEARS LIMITED,https://nsearchives.nseindia.com/corporate/RELAXO_04082025182856_Signed_StxIntimation_merged.pdf
RAM RATNA WIRES LIMITED,https://nsearchives.nseindia.com/corporate/RAMRATNA_04082025181243_SE_Intimation_BRSR_Report.pdf
SHYAM METALICS AND ENERGY LIMITED,https://nsearchives.nseindia.com/corporate/SHYAMMETL_04082025173106_BRSR04082025.pdf
KHAITAN CHEMICALS & FERTILIZERS LIMITED,https://nsearchives.nseindia.com/corporate/KHAICHEM_04082025154259_finalbrsr.pdf
COAL INDIA LIMITED,https://nsearchives.nseindia.com/corporate/COALINDIA_04082025110405_BRSR2425.pdf
NORTHERN ARC CAPITAL LIMITED,https://nsearchives.nseindia.com/corporate/NACL2020_03082025230731_BRSR_signed.pdf
POWER GRID CORPORATION OF INDIA LIMITED,https://nsearchives.nseindia.com/corporate/POWERGRID1_03082025201817_BRSRfinal.pdf
HCL TECHNOLOGIES LIMITED,https://nsearchives.nseindia.com/corporate/HCLTECH_02082025204043_BRSR_2024-25.pdf
FSN E COMMERCE VENTURES LIMITED,https://nsearchives.nseindia.com/corporate/NYKAA_02082025183506_BRSR.pdf
THE JAMMU & KASHMIR BANK LIMITED,https://nsearchives.nseindia.com/corporate/MARYA_02082025165506_BRSR_final.pdf
KUANTUM PAPERS LIMITED,https://nsearchives.nseindia.com/corporate/KUANTUM_02082025145919_BRSRBSENSE2025.pdf
ASTRAL LIMITED,https://nsearchives.nseindia.com/corporate/ASTRAL_02082025143233_BRSR.pdf
CHAMBAL FERTILIZERS & CHEMICALS LIMITED,https://nsearchives.nseindia.com/corporate/JOYLINJ_02082025122637_Intimation_of_BRSR_FY25.pdf
CSB BANK LIMITED,https://nsearchives.nseindia.com/corporate/CSBBANK_02082025121618_BSENSEBRSR202502082025f.pdf
ARVIND FASHIONS LIMITED,https://nsearchives.nseindia.com/corporate/ARVINDFASN_02082025073218_BRSRIntimation.pdf
REC LIMITED,https://nsearchives.nseindia.com/corporate/RECLTD_01082025234706_Signed_IntimationBRSR_010825.pdf
CHENNAI PETROLEUM CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/CHENNPETRO_01082025232452_BRSR_SE_INTIMATION.pdf
SAI SILKS (KALAMANDIR) LIMITED,https://nsearchives.nseindia.com/corporate/SSKL_01082025222326_BRSRFY24-25.pdf
JUBILANT FOODWORKS LIMITED,https://nsearchives.nseindia.com/corporate/JUBLFOOD_01082025192521_JFLBRSR01082025.pdf
5PAISA CAPITAL LIMITED,https://nsearchives.nseindia.com/corporate/5PAISA_01082025192625_EXINTIMATION.pdf
INFO EDGE (INDIA) LIMITED,https://nsearchives.nseindia.com/corporate/NAUKRI2_01082025192257_IEIL_BRSR.pdf
LUMAX AUTO TECHNOLOGIES LIMITED,https://nsearchives.nseindia.com/corporate/LUMAXTECH_01082025190336_LATLBRSR202425.pdf
LUMAX INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/LUMAXIND_01082025185350_LILBRSR.pdf
HINDUSTAN ZINC LIMITED,https://nsearchives.nseindia.com/corporate/HINDZINCNSE_01082025184432_SEIntimationBRSR01082025.pdf
VODAFONE IDEA LIMITED,https://nsearchives.nseindia.com/corporate/IDEA_01082025183304_SEIntimationBRSR01082025signed.pdf
HATSUN AGRO PRODUCT LIMITED,https://nsearchives.nseindia.com/corporate/HATSUN_01082025180108_BRSR31Mar2025.pdf
ELECTROSTEEL CASTINGS LIMITED,https://nsearchives.nseindia.com/corporate/ELECTCAST_01082025173433_Submission_of_BRSR_2024-25_.pdf
VEEDOL CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/TIDEWATER1_01082025174024_BRSR_2024-25_Signed.pdf
TRIDENT LIMITED,https://nsearchives.nseindia.com/corporate/TRIDENT_01082025172626_SE_BRSR.pdf
DHAMPUR SUGAR MILLS LIMITED,https://nsearchives.nseindia.com/corporate/DHAMPURSUG_01082025172124_Intimation_BRSRReport.pdf
NCC LIMITED,https://nsearchives.nseindia.com/corporate/NCC_01082025172501_SubmissionofBRSR.pdf
GREENPLY INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/GREEN_01082025122817_BRSR_2025.pdf
ZEN TECHNOLOGIES LIMITED,https://nsearchives.nseindia.com/corporate/ZENTEC_01082025115902_BRSR_Intimation.pdf
AARTI INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/AARTIIND_31072025224645_AARTIIND_BRSR.pdf
MAHANAGAR GAS LIMITED,https://nsearchives.nseindia.com/corporate/MGL25_31072025224204_SEIntimationMGLBRSR20242531072025.pdf
OLA ELECTRIC MOBILITY LIMITED,https://nsearchives.nseindia.com/corporate/OLAELECTRIC_31072025223516_Intimation_BRSR_OEM.pdf
UTKARSH SMALL FINANCE BANK LIMITED,https://nsearchives.nseindia.com/corporate/UTKARSHBANK_31072025213711_AGMintimation.pdf
NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,https://nsearchives.nseindia.com/corporate/MAXBUPA_31072025210623_SubmissionBRSR31072025.pdf
SBI CARDS AND PAYMENT SERVICES LIMITED,https://nsearchives.nseindia.com/corporate/SBICARDS_31072025204046_SEFilingBRSRJuly2025.pdf
BHARAT PETROLEUM CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/BPCL22_31072025204824_stexbrsr31725s.pdf
DEN NETWORKS LIMITED,https://nsearchives.nseindia.com/corporate/DEN_31072025202236_BRSRgkbr.pdf
IOL CHEMICALS AND PHARMACEUTICALS LIMITED,https://nsearchives.nseindia.com/corporate/IOLCP_31072025175915_BRSR.pdf
GLAND PHARMA LIMITED,https://nsearchives.nseindia.com/corporate/GLAND_31072025173044_BRSR_FY25_Final.pdf
BALAXI PHARMACEUTICALS LIMITED,https://nsearchives.nseindia.com/corporate/BALAXI_31072025171833_31072025.pdf
THEJO ENGINEERING LIMITED,https://nsearchives.nseindia.com/corporate/THEJO_31072025122446_NSE_Intimation_BRSR_2025.pdf
MINDA CORPORATION LIMITED,https://nsearchives.nseindia.com/corporate/MINDACORP_31072025121115_NSEBSEBRSR.pdf
PARAS DEFENCE AND SPACE TECHNOLOGIES LIMITED,https://nsearchives.nseindia.com/corporate/PARAS_31072025001634_BRSR.pdf
CMS INFO SYSTEMS LIMITED,https://nsearchives.nseindia.com/corporate/CMSINFO_30072025220343_BRSRSEIntimation.pdf
BANDHAN BANK LIMITED,https://nsearchives.nseindia.com/corporate/BANDHANBNK_30072025205143_SE_AGM_Notice_AnnualReport_30072025_sd.pdf
MANGALAM CEMENT LIMITED,https://nsearchives.nseindia.com/corporate/MANGLMCEM_30072025202142_NSE_BSE_BRSR_24-25_S.pdf
WEST COAST PAPER MILLS LIMITED,https://nsearchives.nseindia.com/corporate/WSTCSTPAPR_30072025200059_BRSRTwentyfivetoSE.pdf
LIFE INSURANCE CORPORATION OF INDIA,https://nsearchives.nseindia.com/corporate/LIC_BOARD_30072025182416_Disclosure_BRSR.pdf
MANGALORE CHEMICALS & FERTILIZERS LIMITED,https://nsearchives.nseindia.com/corporate/MANGCHEFER_30072025182412_BRSRintimation30072025DSC.pdf
ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LIMITED,https://nsearchives.nseindia.com/corporate/WABCOINDIA_30072025165524_SdSEBRSR.pdf
BHAGIRADHA CHEMICALS & INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/BHAGCHEM_30072025162843_seintimation.pdf
CEAT LIMITED,https://nsearchives.nseindia.com/corporate/CEATLTD_30072025150047_CEATSELetterAR.pdf
SUVEN LIFE SCIENCES LIMITED,https://nsearchives.nseindia.com/corporate/SUVEN_30072025145225_SuvenLife_BRSR_2025.pdf
EVEREST KANTO CYLINDER LIMITED,https://nsearchives.nseindia.com/corporate/EKC_30072025134138_EKCLBRSR2025.pdf
HINDUSTAN AERONAUTICS LIMITED,https://nsearchives.nseindia.com/corporate/HAL_30072025115044_BRSR.pdf
VARROC ENGINEERING LIMITED,https://nsearchives.nseindia.com/corporate/VARROC_30072025110841_Business_Responsibility_Sustainability_Report_FY2025.pdf
BANNARI AMMAN SUGARS LIMITED,https://nsearchives.nseindia.com/corporate/BANARISUG_30072025110505_BRSR2025SE.pdf
POLYCAB INDIA LIMITED,https://nsearchives.nseindia.com/corporate/POLYCAB_30072025100354_Intimation_for_BRSR_for_FY_2024-25.pdf
LLOYDS ENGINEERING WORKS LIMITED,https://nsearchives.nseindia.com/corporate/LSIL_29072025225751_BRSRsigned.pdf
APTUS VALUE HOUSING FINANCE INDIA LIMITED,https://nsearchives.nseindia.com/corporate/APTUS_29072025202419_Aptus_BRSR_intimation_sd.pdf
INDO COUNT INDUSTRIES LIMITED,https://nsearchives.nseindia.com/corporate/ICIL_29072025194322_BRSRIntimation.pdf
RAGHAV PRODUCTIVITY ENHANCERS LIMITED,https://nsearchives.nseindia.com/corporate/RPEL2009_29072025173735_BSE_notice_BRSR.pdf
THE SOUTH INDIAN BANK LIMITED,https://nsearchives.nseindia.com/corporate/SOUTHBANK_29072025152201_SD_STT_BRSR_FY2024-25.pdf
IKIO TECHNOLOGIES LIMITED,https://nsearchives.nseindia.com/corporate/IKIO_29072025150502_FinalBRSR.pdf
H.G. INFRA ENGINEERING LIMITED,https://nsearchives.nseindia.com/corporate/HGINFRA_29072025143828_RevisedBRSR.pdf
STERLING AND WILSON RENEWABLE ENERGY LIMITED,https://nsearchives.nseindia.com/corporate/SWSOLAR_28072025234020_Signed_BRSR_AR.pdf
REPCO HOME FINANCE LIMITED,https://nsearchives.nseindia.com/corporate/REPCOHOME_28072025223952_BRSR.pdf
